,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,std_mfcc_0,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfccs_delta_0,std_mfccs_delta_1,std_mfccs_delta_2,std_mfccs_delta_3,std_mfccs_delta_4,std_mfccs_delta_5,std_mfccs_delta_6,std_mfccs_delta_7,std_mfccs_delta_8,std_mfccs_delta_9,std_mfccs_delta_10,std_mfccs_delta_11,std_mfccs_delta_12,std_mfccs_delta2_0,std_mfccs_delta2_1,std_mfccs_delta2_2,std_mfccs_delta2_3,std_mfccs_delta2_4,std_mfccs_delta2_5,std_mfccs_delta2_6,std_mfccs_delta2_7,std_mfccs_delta2_8,std_mfccs_delta2_9,std_mfccs_delta2_10,std_mfccs_delta2_11,std_mfccs_delta2_12
1334_135589_000001_000001.wav,-280.8186,65.93894,-3.4733386,39.929417,12.311628,5.1610274,-3.4248548,4.8292036,-8.502433,7.4130573,-3.1004517,7.8476076,-10.10316,103.08662,74.142525,34.942776,30.412281,23.21773,21.190546,12.214162,13.678841,13.415529,9.440017,11.639772,9.096933,8.754417,16.759441,15.121798,6.8648252,5.8398733,4.4522815,4.3913054,2.245688,2.560283,2.6233027,1.7609203,2.1409817,1.8769796,1.5482819,9.06722,8.187297,3.701919,2.899898,2.4999557,2.5982862,1.489375,1.4470315,1.6150352,1.1367537,1.3586814,1.322108,1.0375015
1334_135589_000002_000000.wav,-309.43774,87.28931,-3.129713,34.269226,9.421273,4.262139,-1.6469778,5.611863,-10.676355,8.535203,-0.089431316,6.255722,-9.855949,113.43249,62.76543,29.623972,31.006754,19.416449,20.207506,15.493001,14.614124,13.866841,10.1773815,12.112022,10.438187,9.833456,18.312258,12.138975,6.499992,5.664094,3.3573575,4.440532,2.9386106,2.6631885,2.5147283,2.1242213,2.2417412,1.8286617,1.8000292,8.014165,6.8906446,3.4736679,2.906344,1.8996216,2.4287443,1.7761954,1.7346536,1.6463255,1.5195736,1.4552804,1.1439648,1.0637168
1334_135589_000003_000000.wav,-287.78955,99.19137,-6.2324185,37.348473,18.611921,3.0901313,-4.7143564,4.220501,-11.910089,10.542266,-3.9886434,2.4704792,-10.235333,99.00533,60.39441,27.60256,30.34745,23.677649,23.427595,12.797041,16.8147,12.517092,12.278403,11.49714,10.44012,7.9263387,14.224489,11.549958,5.480414,5.8590817,4.1975923,4.5475245,2.1634803,3.0401924,2.0992532,2.2830455,1.3785566,2.442169,1.5064505,7.6535687,6.000327,3.0708513,3.2423687,2.4338782,2.5408173,1.5727063,1.9182069,1.4640689,1.502772,1.1069466,1.3869053,0.91532934
1355_39947_000000_000001.wav,-263.03543,117.25365,-27.344866,15.412104,28.921154,2.923434,-6.864188,0.65009207,-26.783173,-4.170889,-2.7254345,0.60702306,-15.545073,84.135155,65.52823,30.537727,26.388449,24.069761,16.351665,11.830092,11.953347,13.324979,11.711557,11.478372,11.256063,8.7237215,15.94125,14.843601,6.2566695,5.6869016,4.7848325,3.393523,1.9542445,2.4889443,2.6699865,2.2562416,2.2140515,2.1713781,1.565402,10.07355,9.168596,3.614319,3.0859182,2.8070917,1.9375535,1.3428276,1.5857965,1.6672391,1.2834255,1.4447465,1.4270003,0.98849845
1355_39947_000000_000003.wav,-279.1058,88.928856,-9.657422,27.624481,17.88098,3.076745,-7.737574,5.660649,-21.286682,-4.9226713,-9.529964,0.20950471,-16.199862,96.717834,68.69285,31.403036,27.536627,20.421114,19.892357,12.926934,11.023925,15.616833,12.61586,11.7871,9.655572,9.675102,17.058838,13.703186,6.467523,4.7640033,3.9174972,3.7114604,2.3585258,2.0373235,2.7481883,2.426266,1.9579481,1.8374428,1.6941175,10.883652,8.201982,3.9779224,2.722811,2.2297664,2.2409604,1.4908996,1.3591142,1.8614128,1.5214885,1.2313753,1.2530787,1.1416341
1355_39947_000000_000004.wav,-270.72852,92.30116,-9.43161,15.92892,6.2451386,4.6421804,-7.678269,7.6953373,-23.460333,0.7503831,-4.755604,-0.5007142,-16.668535,95.93326,67.730156,29.429882,24.976992,21.433079,22.554382,12.476442,12.170563,18.77717,11.320127,12.383296,10.62757,10.427233,19.563002,13.66623,6.0763597,4.6589375,4.4065576,4.0486507,2.4951851,2.1782043,3.718934,2.3899658,2.2335515,2.1368418,2.0435176,11.784859,8.949385,3.98533,2.3367295,2.5837538,2.4656825,1.5045565,1.5603803,2.2810988,1.458811,1.3623141,1.479158,1.2179992
1363_135842_000006_000001.wav,-251.34984,106.11424,-22.247915,9.204971,-7.6020656,-2.465344,-14.866398,7.9821916,2.5909054,8.33658,2.7980926,7.4398217,4.762934,111.82607,47.620987,46.933678,22.388914,27.826096,12.873992,15.720105,11.542228,10.535936,10.087658,8.604826,9.389854,6.5053115,24.024565,10.341093,10.573955,4.398249,5.9182124,2.9066005,3.4472368,2.3282428,2.198493,1.9632418,1.6009805,1.9546678,1.351084,12.753957,6.811305,6.059287,2.793002,3.334416,1.6077662,2.1330762,1.9842011,1.4946141,1.5570107,0.9967333,0.98132133,0.8419877
1363_135842_000009_000003.wav,-295.3536,103.07452,1.452912,25.964382,-11.935598,4.4644284,-7.299314,3.700725,-4.4601307,12.436628,0.43093768,4.1747932,0.2662963,105.59622,27.467365,37.074326,31.141386,37.06987,19.571985,15.635547,11.284971,12.684603,9.845993,9.165494,7.334952,8.791968,16.170265,5.536804,6.9062424,5.613656,5.0634837,4.232594,3.3793676,2.1432772,2.8096366,1.9699354,1.8840477,1.1972942,1.3463789,9.794175,4.101948,4.2835174,2.7972627,2.3053353,2.9414546,2.0681138,1.5508647,1.7206991,1.5132309,1.2779881,0.9940463,0.9183693
1363_139304_000001_000000.wav,-350.61743,89.281944,-17.607388,30.554224,2.3502295,-5.330979,-25.95993,-1.7138376,-12.150702,-4.8166094,-4.3133297,-4.5812917,-12.115426,95.77031,49.496502,41.824913,35.054634,16.930443,13.562408,18.810698,14.929438,13.945091,15.898803,8.780995,9.188197,9.908707,13.211016,11.786828,8.782265,7.4572973,3.6702323,3.062941,3.7678833,2.8652704,2.8439949,3.2141013,2.0799892,1.8823357,2.3963845,7.6935177,7.761819,4.9646134,4.549721,2.6960459,1.753581,2.0402725,2.2873054,1.3929098,1.4055083,1.1703534,1.3475853,1.0382296
1447_130550_000033_000000.wav,-366.82248,64.75821,21.84031,26.886486,4.701861,17.62811,-5.805482,12.669796,-1.814614,12.506875,-0.2575444,3.1188064,-1.6303363,63.77772,61.031742,24.969122,19.973959,13.78055,14.183974,12.839324,10.576473,9.93641,10.000144,6.916279,7.247607,6.3679123,9.590754,12.113307,4.5415907,3.8695726,2.485721,3.2527714,1.8880162,2.0263934,1.435895,1.834369,1.4382129,1.3845953,1.132423,8.399123,7.218691,2.5812013,1.9906137,1.696214,1.9816437,1.76415,1.3218894,0.97207403,0.9789374,1.1283654,0.91330427,0.6894731
1447_130550_000052_000000.wav,-380.237,103.6671,3.7913604,30.745518,1.4930304,12.725844,-4.5453944,8.168246,-0.68830496,12.310143,-4.8530445,1.5751212,-2.2190487,69.73841,47.62598,25.848465,23.912884,18.403875,12.513289,11.250845,9.204374,8.769887,8.793503,9.407779,8.921687,8.718649,14.682749,10.525013,5.4194098,4.3544073,3.6921146,2.3563068,2.223798,1.9199771,1.7469416,1.7879276,1.7493995,1.4385018,1.7780979,9.415443,6.9396176,2.8384643,2.2763824,2.210245,1.6843739,1.5673004,1.3069507,1.1556519,1.0870553,0.87049735,1.0493048,1.1351435
1447_130550_000070_000000.wav,-386.95178,79.248795,16.785872,31.974049,-0.09709531,20.151207,-9.315395,15.522299,-1.269819,9.501968,-1.8230987,2.1176438,-4.9445868,79.31711,43.22883,22.739384,16.895752,16.42043,11.526652,12.966863,7.541557,11.635305,8.52973,6.7945127,8.543475,6.227982,17.975536,8.004594,4.413688,3.3678744,4.005007,2.1840866,2.9271352,1.6812959,2.019576,1.730482,1.4886708,1.761184,1.4330586,11.824462,4.7764263,2.7087228,2.1210217,2.308608,1.241361,1.9171716,1.176301,1.1983634,1.0905235,0.9520929,1.0314437,0.9685466
1455_134435_000007_000006.wav,-274.64145,101.36214,-2.2794929,48.83789,4.401902,12.036606,-10.563053,7.887857,-2.0067253,8.173169,-2.574978,5.654976,-3.5833886,94.70282,64.76451,26.985884,22.877518,23.415909,14.538373,13.738682,14.505359,11.425424,10.657447,12.424357,10.39089,11.287212,15.41883,13.640219,5.0926695,5.1139154,4.3357987,3.1723127,2.5295415,2.9436793,2.4068651,2.1847594,2.7614362,2.227163,2.359459,9.450797,9.047838,3.1588175,3.0850894,2.6471097,1.8076311,2.0676575,1.9438479,1.7080462,1.4545302,1.8040038,1.6122296,1.8063536
1455_134435_000012_000001.wav,-298.51996,81.33234,8.077714,44.75843,2.932125,17.961182,-4.6449714,9.86478,-3.2840936,4.108139,0.84961015,-1.3134547,-8.017041,85.24403,75.42277,29.806463,32.061893,19.226776,17.867956,18.60569,19.77101,13.807972,12.649391,11.901142,10.004878,9.13625,15.829508,18.467348,5.1851397,6.517424,3.6275826,3.667602,2.8978286,4.010196,2.4856594,2.6498706,2.2186253,1.9591208,1.4827311,8.311724,9.761482,2.8145795,3.705238,2.6467617,1.5415907,1.505292,2.1855505,1.3969314,1.5342027,1.3981879,1.4497936,1.2790078
1455_134435_000012_000006.wav,-359.8229,80.72755,11.693739,41.580437,8.662127,21.083158,-5.673691,11.745047,7.232429,8.7036495,1.028348,4.9088655,-1.075199,105.88515,62.818638,21.870647,23.6994,20.554539,11.11885,16.69708,13.767212,9.678655,10.439521,9.600552,7.5544376,7.697178,19.6744,14.892253,4.42968,4.744174,4.652801,2.0676484,2.9495144,3.1047668,1.9973414,1.4785951,1.6904279,1.3186355,1.3337153,8.4566,7.7435327,3.340172,3.234665,3.1040118,1.5480673,2.0249112,2.1694713,1.3169281,1.4933333,1.0839422,0.9471905,1.1300504
150_126107_000003_000000.wav,-247.40746,99.995285,-12.457869,13.782217,-9.952165,1.1696827,-1.1415678,-7.8442316,-4.6905518,18.418205,-17.101282,6.2731647,-5.5533605,88.77231,18.91174,25.985859,25.685612,21.867052,16.073685,11.764701,14.952382,12.314386,15.7736635,5.7837415,5.8720813,8.723181,17.703053,3.423022,5.898009,5.84519,5.1024537,4.3129478,3.0800867,2.717123,3.2754016,3.5447607,1.4502003,1.3474095,1.3977692,8.635394,2.3945034,3.231957,1.9647882,1.7233114,2.1352003,1.3409165,1.5431217,1.126667,1.9304621,0.5754555,1.0053347,1.8179162
150_126107_000007_000005.wav,-246.10072,47.78446,3.9817836,21.557022,-4.4416804,9.188559,-14.841112,11.986382,-8.536311,13.923625,-7.231414,9.707802,-6.357283,78.028336,55.563084,32.646572,25.562546,20.058167,19.280485,12.831093,12.549606,12.568199,10.184541,12.367059,9.4943285,9.76116,15.055516,11.757641,7.057789,4.985052,3.7369332,4.051164,2.237817,2.720872,2.0635793,2.0554154,2.6681821,1.9651399,1.8437448,8.077097,8.072997,4.1615796,2.6482913,1.9942353,2.9547782,1.5507096,1.6741842,1.2781036,1.2926186,1.2761508,1.1877309,1.031379
150_126107_000010_000000.wav,-207.44972,28.595554,-5.0272527,26.42216,-9.6684265,-2.1884317,-12.978102,8.9324,-11.530367,14.461029,-8.625133,7.7088137,-0.82549095,101.87916,43.636738,34.181484,30.026428,16.69544,17.283785,16.631062,14.076213,15.956845,12.130397,10.205518,8.693973,10.020962,17.55119,8.694749,6.8529744,6.2184167,2.7138128,3.603468,3.1797621,2.7246242,3.2847414,2.7631483,2.2783854,1.6171563,1.8510658,8.253751,4.985916,2.8896396,2.9607468,1.5991634,2.1876006,2.1815279,1.709007,1.9900638,1.7314773,1.1849561,1.0531127,1.0104574
1502_122615_000000_000000.wav,-343.5726,108.891884,8.326207,35.15666,4.162587,11.780375,-2.5212176,10.85347,-2.4833243,8.291159,-5.343879,4.127623,-5.5513988,85.31474,50.630363,34.25956,24.248812,19.88817,14.803982,13.590168,7.8122854,10.103148,6.747256,7.986227,7.3629856,8.988202,7.7892694,12.056665,5.12235,5.8263516,4.1535497,3.2201505,2.3777552,1.3743627,1.9633726,1.1821222,1.6761369,1.6001253,2.0579278,8.792416,7.446558,3.6708946,2.9982927,1.8902388,1.995751,1.7986976,1.4130461,1.3141685,1.2165457,1.2431151,1.1673115,1.1630571
1502_122615_000001_000000.wav,-383.26672,96.89156,11.315978,30.227419,3.1054301,-10.974381,-31.918468,-11.121341,-7.0984206,-5.271009,-6.51649,-6.6408925,-7.384109,97.1533,43.62408,33.475883,23.342758,20.846226,19.366339,23.433146,10.098989,10.853726,12.454337,8.912806,7.1097765,9.254387,18.057228,8.802755,6.653328,4.076895,4.304726,4.0735426,4.3509507,1.8295707,1.9398304,2.4878554,1.6566106,1.3764398,1.9564334,9.885864,5.907328,3.9759946,2.0666282,2.5672538,2.1246219,2.7067587,1.3027968,1.215719,1.420775,0.98748636,0.98961717,1.2465652
1502_122615_000003_000004.wav,-359.2903,94.98391,21.068985,38.9564,12.416745,17.028893,1.2990452,12.019168,-6.7852316,9.386458,-3.7754698,0.8044497,-7.2697,50.91573,43.956615,24.616787,21.207745,15.899975,11.722581,17.510975,6.1322947,6.9701266,9.220529,10.4502125,5.786955,4.300287,10.71482,10.037442,4.538389,3.805556,2.8503375,1.8405921,2.9349732,1.0001827,1.0709002,1.3731046,1.9478163,1.0536473,0.65962803,7.130457,5.179431,3.3217306,2.8043463,1.5391055,1.8246018,1.509632,0.7127273,1.1239948,1.1981907,0.9829835,0.6128661,0.5385557
1553_140047_000000_000000.wav,-385.69772,68.300224,-8.937974,49.1843,6.980775,7.7252293,-12.357304,-3.5106554,-10.147382,12.158301,-5.295154,1.7368524,-12.217732,123.123245,62.687202,20.10217,21.182661,26.795658,17.994999,13.488203,19.5701,15.809907,10.217344,10.094072,11.737168,12.456827,13.059579,14.21201,3.6145926,3.642108,4.8579407,3.5967202,2.8946073,4.597508,3.1247118,2.368598,1.8737483,1.7197661,2.551286,11.565092,7.703452,3.53592,2.7448926,2.695078,1.738422,1.6071384,3.1950078,1.8029718,1.6867986,1.6163692,1.778044,1.4919335
1553_140047_000001_000000.wav,-366.6513,48.00404,-9.471245,22.675182,-3.12802,10.1404915,-8.901293,-6.057424,-4.975558,9.434069,-8.8760195,14.842202,-8.247423,151.12007,83.3945,38.756958,27.361042,19.00394,21.118326,16.179352,18.836754,13.510189,8.963451,12.354862,11.605327,11.794997,24.92922,17.056396,8.164407,6.1900616,3.4361093,3.924987,2.8265367,3.7803888,2.0829153,1.6983389,2.3327272,2.4448948,1.9931027,10.604098,7.8060617,5.0479145,3.4275508,2.2838678,2.0454943,1.9225105,2.1567,1.530565,1.2815192,1.300423,1.4428148,1.0563992
1553_140047_000002_000000.wav,-309.78027,51.746647,-12.826633,31.994625,5.8459272,4.36134,-15.841858,-3.0591125,-10.975921,9.563732,-8.242292,9.246896,-10.499133,94.42069,76.46609,38.267097,31.897383,21.70115,21.535503,17.953915,16.659561,12.462246,11.781287,13.563548,9.762046,9.772148,15.154457,15.2324705,8.272959,6.4431615,4.018881,4.4204407,2.894571,3.4272814,2.3607934,2.3817005,2.4861567,1.8843167,2.0001638,9.744852,9.200044,4.611553,3.594429,2.548629,2.6624546,1.93164,2.2776463,1.4950542,1.5404834,1.5138581,1.2613151,1.3093332
1578_140045_000007_000000.wav,-327.0081,114.46044,-30.901495,35.06487,-17.91941,2.9946632,-4.276816,-16.032375,3.1656208,6.086644,-6.432196,-5.7793565,7.353693,93.53739,56.70495,42.221596,29.491869,27.530321,25.377974,19.585855,20.222704,14.257102,12.220376,14.231419,10.648937,12.945351,20.3819,10.411881,9.123231,5.4327083,5.4630203,4.486304,3.8793297,3.5867445,2.439348,2.4740267,2.7597883,2.0885403,2.0545132,10.666751,5.1726537,5.344712,2.6494296,3.1486719,2.670853,1.8097422,2.0083048,1.6082306,1.5975415,1.8179779,1.3571591,1.2356225
1578_140045_000010_000000.wav,-384.41238,134.13605,-10.892906,54.913685,-20.290377,11.809375,-10.131028,-11.302314,0.32768714,0.5146217,2.1083584,-9.086512,10.074687,88.55077,49.437397,36.45921,36.081238,28.538525,25.186533,21.80987,17.282362,13.452046,11.932458,11.19821,11.414571,11.419435,16.858778,9.215225,6.929031,5.126204,5.3219876,5.124265,3.5659142,3.3444638,2.5987134,2.0769541,2.0528605,1.9638898,2.4887538,12.362122,6.433151,4.664335,3.2976706,3.3544827,3.343649,2.071091,2.388527,1.4940451,1.5060035,1.3869357,1.1817935,1.7698538
1578_140045_000011_000000.wav,-324.6456,112.24536,-41.64028,52.48681,-16.967173,6.1182947,-8.450828,-16.793339,6.139402,3.940766,-6.5767016,-6.3660235,8.108716,83.41321,46.255657,35.316124,27.552963,27.44798,25.683529,17.620716,21.398167,15.702078,11.460076,15.448091,9.948376,13.334519,13.18299,10.1611,7.5340304,5.33733,4.6839247,5.8525333,3.805759,4.0597644,2.4336863,2.3055449,3.1643353,1.8552629,2.2616198,9.331344,6.242683,4.555811,2.8115082,3.0150821,3.017923,2.1814442,2.2353156,1.4402982,1.4774733,1.5856196,1.1791658,1.3066733
1594_135914_000003_000001.wav,-360.60754,73.35097,-19.60005,26.89837,13.249657,-4.108103,-6.90514,3.7572625,-9.176586,10.627246,-4.4174514,5.604565,-5.2438884,143.5782,68.37204,30.800827,19.476297,30.99253,22.403532,15.561857,13.380822,17.852379,12.591633,12.981039,11.228461,11.006164,25.368078,13.55306,6.2193103,3.7258048,5.589696,4.0390315,2.906238,2.4385395,3.5389795,2.5971882,2.2069757,2.0805063,1.8635926,13.14885,6.585608,3.4373326,2.2876377,2.6209621,2.334608,1.7539241,1.6844156,2.2618208,1.4923898,1.3400944,1.5840038,1.2623417
1594_135914_000005_000002.wav,-369.26447,67.12514,-17.104471,20.369577,17.428907,-1.7164458,-8.497819,5.2414784,-5.312702,4.889284,-1.9291196,4.314652,-12.044173,135.61993,63.032787,31.12549,31.629763,26.002998,17.866196,16.934763,13.40011,13.9643345,13.432695,13.772258,12.216149,10.441021,24.332146,14.048582,6.6539574,6.479606,4.453009,3.6490238,3.4859006,2.7353573,2.630156,2.6681075,2.5368142,2.416283,1.933569,14.295069,8.182796,4.323223,3.4316711,2.5688953,2.4285777,2.2056534,1.9127947,1.627613,1.6357957,1.4378482,1.5798061,1.2142391
1594_135914_000005_000003.wav,-355.2392,66.89313,-25.738691,16.477484,16.643396,0.9413725,-6.1205235,-3.0093863,-4.6246767,4.9766665,-4.8532257,8.651376,-13.15497,113.20674,74.36792,25.940668,28.247118,28.530039,19.450941,15.5085335,14.727436,14.90261,12.767459,11.914571,12.24249,11.786643,20.316372,15.724496,4.6220016,6.0941434,5.6380463,3.941146,3.161556,3.1021993,2.9601276,2.2413156,2.3821554,2.7417624,2.2938867,15.299769,8.436494,3.2056835,3.5735548,3.3041139,2.1242836,2.0388846,2.0353184,1.7706249,1.5437311,1.6067718,1.5877668,1.4857408
1624_142933_000001_000000.wav,-335.5365,63.427246,-23.059181,62.075066,7.7564692,4.1050954,-21.688276,18.109781,-17.697056,-6.3565383,-6.650125,-4.7413726,-10.330518,125.597496,54.197063,20.678093,35.247913,23.155241,14.185908,13.171945,13.032409,12.859927,12.678851,11.0204525,7.022066,7.9918647,15.372164,13.714556,2.7857444,8.229167,4.82304,2.580793,2.118057,1.9368465,2.2023382,1.9930001,2.287569,1.1676966,1.5515529,17.28773,8.251118,2.7865157,4.352064,3.8477504,1.57879,1.7737577,0.89374876,1.3576171,1.0802613,1.4621158,1.1267556,0.8973152
1624_142933_000002_000000.wav,-302.6327,86.70319,-4.2803392,43.123844,6.316587,12.070686,-11.473967,5.385133,-12.078179,-2.376436,-3.1072426,-7.3314166,-9.503772,104.679634,65.9626,33.368057,29.860878,28.64002,20.702658,14.490833,14.288233,12.3025055,12.308731,9.977102,12.686731,9.552068,15.951764,14.149944,6.5015936,6.0073743,5.634905,3.8154252,2.8122556,2.7810419,2.6241338,2.6564186,2.1572726,2.4720552,1.6686006,10.92865,9.038592,3.5013783,3.5410275,3.0427783,2.1817937,1.7902288,1.8422203,1.56263,1.4974407,1.166845,1.3919662,0.96179783
1624_142933_000003_000000.wav,-314.0432,111.817154,-15.402644,40.99366,15.076193,4.4026356,-14.092599,8.537709,-11.271444,-1.8577539,-2.5094953,-5.691465,-11.059314,92.26908,61.84745,26.508364,29.06252,24.198141,20.65567,17.585093,13.85608,15.374876,13.706711,10.38844,11.100308,10.047626,18.030811,11.805122,5.0245004,5.405189,5.018597,4.014763,3.2247741,2.75821,2.831402,2.489193,1.6700016,2.363908,1.7880927,11.417152,6.9400716,3.034447,3.559782,2.7487946,2.2848158,1.9794824,1.7674348,2.0037215,1.5662045,0.94360864,1.3761455,0.98454726
163_122947_000015_000008.wav,-379.05304,100.0608,19.357084,33.624855,-0.8065957,17.255808,2.916917,-0.41167408,-3.3854094,7.997458,2.5747273,2.8863635,1.0911984,95.94102,68.72484,33.40352,28.527725,25.378935,16.723017,13.3149,15.810314,15.03593,10.099169,11.63098,10.314488,8.798199,18.409056,14.297309,6.6882854,5.7527742,4.9564514,2.9973953,2.7489429,3.231837,2.841854,2.06847,2.4657423,2.08798,1.8509613,10.63626,7.415968,3.725103,3.0341642,2.7984686,1.8116405,1.7182248,2.1000807,1.6256366,1.100494,1.5375437,1.3911488,1.0931815
163_122947_000016_000003.wav,-359.691,113.945656,29.902111,38.845276,6.57725,20.609001,-2.2261407,-2.3166344,-3.2026138,5.7104645,-7.2411685,7.3531547,-3.6884196,94.56029,49.583797,20.089056,24.581848,24.578764,13.188952,16.675503,14.443753,16.424767,10.168242,12.037334,9.256565,8.577506,17.743702,11.629208,4.0232906,5.7807856,3.8136778,2.7677772,3.2115023,2.9933987,2.907954,2.0962086,2.941361,1.424999,1.7288103,10.471374,7.258182,2.9418592,2.6843548,2.1520689,1.9207714,1.5851436,1.9487344,1.9061797,1.5110521,1.5558124,1.2797873,1.1555703
1737_142396_000005_000000.wav,-338.61118,48.45588,8.62263,28.894196,-14.222423,36.34259,2.1266077,8.754886,3.137305,15.93323,-9.769746,9.642195,-6.6885686,89.17102,82.20376,35.32587,21.458427,12.87131,12.902273,13.339609,10.077673,12.55708,5.730689,10.316927,7.553848,7.5878167,13.274325,16.160305,7.8103886,4.7399745,2.2114873,3.324827,2.6640038,1.5943575,2.7580023,1.1445022,2.507679,1.6583081,1.6497949,10.4568405,10.766739,3.9591026,2.762456,2.0529888,1.5137429,1.7173179,1.3715484,1.69343,0.6928835,0.8143716,1.0574452,0.98979276
1737_142396_000009_000000.wav,-313.48602,58.824028,3.6793692,38.030357,-10.790823,16.494513,-3.1231787,2.9170933,3.2809706,6.575298,-8.0665865,7.356462,-5.0945516,93.68848,64.223976,40.386333,20.492535,16.566736,16.74757,14.382116,14.276953,15.803029,10.266591,10.792758,8.354688,10.17116,16.469303,13.524883,8.761103,3.8218043,2.9916391,3.4310575,2.5574617,2.903838,2.757435,2.0306222,2.0646021,1.6168169,1.7828144,10.811178,7.897888,4.759301,2.4267275,2.0382564,2.2364254,1.8767011,1.7933241,1.6137096,1.2492772,1.5313138,1.1023366,1.0707482
1737_142396_000009_000004.wav,-297.18527,60.0053,-15.776689,47.96,-8.166002,10.951282,-4.2238626,-0.118605874,2.7223482,9.581871,-9.292984,10.275771,-3.8875268,105.30447,59.158543,45.777084,23.39708,17.551807,20.817587,17.728096,16.38357,13.179999,12.583702,11.14935,9.642546,11.19278,18.894464,13.056705,10.139453,4.536831,3.6041408,4.144746,3.3647301,3.2704227,2.4711337,2.376159,2.0655591,1.7225366,2.0518136,11.6672325,7.4989266,5.6327543,2.4953568,1.9962977,2.3811417,1.9089442,1.9412675,1.4383268,1.4556637,1.4248794,1.2165751,1.3163886
1743_142912_000001_000000.wav,-321.61832,123.63951,-0.5793096,25.919634,-1.1111256,-9.596183,-10.983021,-7.508812,-2.83027,4.816623,-13.890116,14.741914,-6.1374335,97.52788,76.66929,36.383476,30.236929,29.28908,20.344233,16.24337,18.335497,13.62781,14.785957,12.979096,12.966882,10.260117,19.57124,16.761278,7.747198,6.211092,5.9325285,3.8629744,3.4448478,4.069223,2.8020768,2.9247339,2.495046,2.5689836,1.7668866,10.608287,9.437771,4.405835,3.3848298,2.9938464,2.1484823,2.1859107,2.5699532,1.8859154,1.6235696,1.4186928,1.4769607,1.0028464
1743_142912_000001_000001.wav,-329.58456,95.69193,-1.8460913,34.507732,4.105301,-10.269456,-4.0549297,-7.7956634,-6.748001,6.903259,-16.431181,17.671566,-5.403814,109.277855,85.638,37.946648,31.669518,24.709454,18.877518,16.09725,18.935076,12.297707,14.292914,13.748799,13.620915,8.298416,22.219357,17.46293,8.35128,6.004919,4.7097206,3.8923922,3.3613043,4.048018,2.5254407,2.7446685,2.79857,2.6050398,1.5696275,11.717906,9.441224,4.6406784,3.2211828,2.6443698,2.2110167,1.9989824,2.2945397,1.6371585,1.7071542,1.705083,1.3846424,0.97203684
